slno,trans_date_trans_time,cc_num,category,AMT_TRANS,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
1996,21-06-2020 23:49,4.61E+15,kids_pets,254700,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21-03-1985,a58c8deeb72c9ee7646c741a58ce7c26,35.069578,-97.572451,1
1997,21-06-2020 23:49,6.01E+15,misc_pos,202500,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,02-11-1971,9fbee0d9611b6a85b824bdfd1b3acd13,33.010868,-86.798841,0
1998,21-06-2020 23:49,3.75E+14,shopping_pos,337500,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,03-07-1984,ac50f5323801477384fc7a129736c99c,38.787164,-77.216642,0
1999,21-06-2020 23:50,3.85E+13,food_dining,810000,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14-05-1989,01e950b58e869d295e490e2ccda89d22,34.33141,-82.67154,0
2000,21-06-2020 23:50,3.60E+15,shopping_net,820638,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,3c84e87ddca9efc9c7e94255ed256dcf,40.363928,-91.311934,1
2001,21-06-2020 23:51,4.60E+15,shopping_pos,119925,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,18-11-1997,231095c9726f9cc5cec71832cf2fbd49,37.316456,-97.548209,0
2002,21-06-2020 23:52,4.38E+15,shopping_pos,1374480,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,25-10-1999,c91211913a78e3e5a4cd305af47daf68,44.360813,-71.232337,1
2003,21-06-2020 23:53,6.01E+15,kids_pets,427500,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",06-07-1952,8b00a569edd12f8889e5fb8b0e20ba0f,36.263368,-98.158857,0
2004,21-06-2020 23:53,4.45E+15,personal_care,229500,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,20-01-1972,cc941ecccbd58c090c5addc3f9a8e4e8,33.980454,-95.528837,0
2005,21-06-2020 23:54,3.76E+14,kids_pets,450000,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,28-03-1986,79572c11926ad15c17d5c8195005f9a2,37.647145,-79.110651,1
2006,21-06-2020 23:54,3.04E+13,home,942300,Brandon,Pittman,M,2881 Frey Village,Cross,SC,29436,33.3364,-80.1859,4471,Occupational hygienist,09-10-1973,1b750786e9034c2c8fa72323e90e9c1c,33.891362,-80.595908,0
2007,21-06-2020 23:54,4.24E+18,health_fitness,298512,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,06-07-1991,c0d26e67d2ab409ae64970cbb40644da,39.219899,-74.795862,0
2008,21-06-2020 23:55,3.50E+15,food_dining,239850,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,fa9f194e6bad181e6eecae9fd92a53f3,46.586792,-117.172657,0
2009,21-06-2020 23:55,3.88E+13,shopping_pos,1350000,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,12-12-1971,cd62534a0f74cc424086a050d83ca295,42.977748,-74.369973,1
2010,21-06-2020 23:55,3.52E+15,shopping_pos,1133748,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30-11-1975,7f6c539a01e5a7d745f1b582b0cd948a,40.768468,-87.242738,0
2011,21-06-2020 23:56,4.21E+18,kids_pets,679500,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11-11-1965,e36fc2e8e18800521f08ba14965099fe,43.898237,-123.115526,0
2012,21-06-2020 23:56,2.25E+15,kids_pets,454500,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,05-08-1960,038f827d71109a36ed0387055e70f4a0,40.682805,-82.046701,1
2013,21-06-2020 23:56,4.61E+15,shopping_pos,364896,Tammy,Maldonado,F,3312 Rachel Parks Suite 474,Stittville,NY,13469,43.2229,-75.2899,847,Systems analyst,11-01-1996,d030e2e768cc5072a13f6ae5f9d395a7,44.02732,-75.198189,0
2014,21-06-2020 23:56,4.93E+15,travel,539100,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,29-09-1976,84da9e2f4b78cf6842cfd318215be1f5,45.84455,-93.586683,0
2015,21-06-2020 23:56,2.25E+15,health_fitness,981000,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,08-09-1987,1e43510689bf152e5cc04408890ca0ec,30.121876,-83.861732,0
2016,21-06-2020 23:57,2.13E+14,shopping_net,1125000,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,24-12-1984,01fae8334273099d90589ae47454e476,31.350082,-89.609291,1
2017,21-06-2020 23:57,4.89E+18,home,814041,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,30-04-1979,44e77904855641443592ded599c04f8d,37.791795,-120.447354,1
2018,21-06-2020 23:57,4.38E+15,shopping_net,270000,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",19-04-1982,c03e77ab1072caaf1cd414cc7e148d55,35.819041,-84.859234,0
2019,21-06-2020 23:57,3.77E+14,health_fitness,1078200,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",03-12-1985,99aa7857891862528653cb82d739f6ab,30.759975,-94.300952,1
2020,21-06-2020 23:57,3.55E+15,home,1236816,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,13-04-1965,a9d5df34126194cb2c9b1e49790db4a2,35.071149,-83.187022,0
2021,21-06-2020 23:58,3.06E+13,shopping_pos,301464,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,14-11-1973,9b9586b980e4e0247e1b54681fe7a8ac,35.815845,-82.329097,0
2022,21-06-2020 23:58,3.58E+15,health_fitness,180000,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25-08-1983,69a357d51e37f356f01e33a7c3c2a009,40.749333,-81.865834,1
2023,21-06-2020 23:58,4.22E+18,entertainment,135000,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30-05-1974,cede78a26574c3bb62f8623f25a72e24,38.688966,-84.510513,0
2024,21-06-2020 23:58,6.59E+15,entertainment,1256400,Amanda,Molina,F,8425 Daniel Knolls Suite 288,Philadelphia,PA,19154,40.0897,-74.9781,1526206,Commercial horticulturist,23-05-1972,8e7a7c369dc7fcc942548ece3e30f850,39.18737,-74.457848,0
2025,21-06-2020 23:58,6.01E+15,food_dining,284400,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,05-02-1951,98da0cf184ae251916abacb5f9942622,40.868578,-80.406352,0
2026,21-06-2020 23:59,6.56E+15,shopping_net,640080,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,10-09-1958,1799ffe421a2a05dc87903e379140f55,43.027879,-90.493768,1
2027,21-06-2020 23:59,3.53E+15,home,750154.5,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,15-01-1978,c10e1eae8857ad3ef580dfc2f3056dae,45.853662,-109.444386,1
2028,22-06-2020 00:00,4.66E+18,gas_transport,495000,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,04-08-1963,a563f1ac90cedc803fb4ab036f303d2b,40.727315,-80.509524,0
2029,22-06-2020 00:00,2.13E+14,grocery_net,508495.5,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,27-09-1959,f8034a466492844ef807d418d8f7b308,42.7531,-75.137688,0
2030,22-06-2020 00:00,6.60E+15,misc_net,585000,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,11-09-1969,a0a696d31bf91d092e6de81fa4ecdc8a,40.096047,-73.566039,0
2031,22-06-2020 00:00,6.76E+11,gas_transport,497520,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,21-08-1985,942cd9e4b14d4e085f8c120278bb9f44,38.576704,-121.486292,0
2032,22-06-2020 00:02,3.56E+15,grocery_net,845811,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.064,-72.3366,1858,Clinical biochemist,03-03-1984,d7f983b337b32117544f215f934be686,41.530082,-72.997182,1
2033,22-06-2020 00:03,2.13E+14,food_dining,765000,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,09-02-1963,22fbe14c36f3e31abbcd605694881172,33.921469,-86.344426,0
2034,22-06-2020 00:05,6.52E+15,shopping_pos,675000,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",13-04-1953,db33bcce226af5865d1367528c41d64a,39.929059,-73.741949,0
2035,22-06-2020 00:05,2.29E+15,gas_transport,177903,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,fb03e4937011e63a34db5ee97e75d4b6,38.550494,-94.392731,0
2036,22-06-2020 00:05,6.51E+15,shopping_net,270000,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,24-08-1946,5be6e71756b6a1f9a21f89caf7a24754,39.961316,-115.412487,1
2037,22-06-2020 00:06,4.31E+18,misc_pos,259794,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21-09-1969,d5f7c3a16db2f741453afd04aba7fa5c,40.058627,-104.067801,0
2038,22-06-2020 00:06,2.71E+15,misc_net,787131,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,18-12-1978,cc8a947a84162d0f60750c36ece25fa9,38.957911,-83.318206,0
2039,22-06-2020 00:06,4.01E+15,misc_net,656811,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,31-05-1994,720905fa777ec90291cfd002fd12d67f,30.652786,-90.206798,0
2040,22-06-2020 00:06,3.62E+13,grocery_net,180000,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,11-04-1976,9ea6b5721748302e95be33d024773c62,35.402522,-106.846233,1
2041,22-06-2020 00:07,4.96E+12,gas_transport,526491,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,04-12-1955,a6b92a3b2e9ea68105dabac8d29218c4,39.193646,-102.32685,0
2042,22-06-2020 00:10,4.47E+18,grocery_pos,808650,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22-11-1980,7bd26566712e86f2bf4ccf7983be0780,42.72081,-70.539516,0
2043,22-06-2020 00:10,3.76E+14,food_dining,62361,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",28-09-1961,6fa949a56a641e4985d7f5543b3aa6b9,28.47421,-81.518852,0
2044,22-06-2020 00:10,6.39E+11,grocery_pos,337500,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,01-08-1982,60042942c14be548bb0a94ebfa7a3bca,36.816887,-88.675529,0
2045,22-06-2020 00:10,3.59E+15,grocery_net,785398.5,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",05-03-1972,b099a9eff197799bd679f0ad203c4648,42.975203,-97.178157,1
2046,22-06-2020 00:12,1.80E+14,misc_pos,364500,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,05-10-1993,809ba058efa68be51d38443bbaf19429,42.188481,-91.647374,0
2047,22-06-2020 00:13,3.58E+15,misc_pos,355536,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24-10-1981,8d9b1b9fcd97c75bebb35e5c58ac7426,34.1184,-112.948773,0
2048,22-06-2020 00:13,4.34E+15,misc_pos,608076,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,29-09-1976,d5ca3f173bd2c2f853a911bd8b861472,40.180693,-80.164687,1
2049,22-06-2020 00:14,3.73E+14,misc_net,1078200,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-1985,335f56dd328ecb4f1c2a476a538fcd6a,43.283413,-83.54444,0
2050,22-06-2020 00:15,5.61E+11,misc_net,360000,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,19-03-1953,f3f0619729bc3ace0a9c19343bd946f5,40.260898,-85.280002,0
2051,22-06-2020 00:15,6.76E+11,misc_pos,835605,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,09-02-1968,342f880794bafa272336d2ad40a102ac,26.602812,-81.215557,0
2052,22-06-2020 00:15,4.03E+15,shopping_pos,277969.5,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,20-03-1949,116a25785d3c95bedf48cc0fb383f151,41.475186,-80.007077,0
2053,22-06-2020 00:16,6.01E+15,shopping_net,161730,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,197a1829c8376f8c619f61998fa1b46c,40.657596,-109.461985,0
2054,22-06-2020 00:17,4.84E+15,misc_pos,450000,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",28-10-1989,68ee3c1cafee886f7a9873da4bbda232,43.88294,-71.934389,0
2055,22-06-2020 00:18,4.43E+18,misc_net,254700,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,25-06-1975,cb29a2e2f5c9541a9ec1d6fa51f0d473,39.44686,-96.235278,1
2056,22-06-2020 00:18,2.13E+14,entertainment,576000,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",07-10-1959,e6e60ab63ae7b40d498b019032ecee86,40.227596,-85.86383,0
2057,22-06-2020 00:19,4.03E+15,gas_transport,450000,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,20-03-1949,796e050a35fc8ab552efdbc05e4cb7d4,41.500355,-78.604957,0
2058,22-06-2020 00:19,6.76E+11,misc_net,492543,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,02-11-1993,e69db92cee8a24ebbe63970232cf97d0,43.030085,-83.03205,1
2059,22-06-2020 00:20,1.80E+14,misc_pos,755190,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,08-12-1953,49a432aa928bd730ca0923916426b226,35.656116,-80.481836,0
2060,22-06-2020 00:21,3.01E+13,gas_transport,675000,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,29-04-1993,e93c2f789b92e21ea676b782afa8d666,41.166513,-74.573821,0
2061,22-06-2020 00:22,4.27E+15,misc_net,1046142,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",05-01-1954,69607c9b4c8353c496344c2a3ed8bd5c,34.326535,-92.277737,0
2062,22-06-2020 00:22,3.54E+15,grocery_net,1133748,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-1987,48848b6e8189a0de1b5e42512d3fe318,45.352283,-92.885389,1
2063,22-06-2020 00:23,4.79E+18,grocery_net,491211,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,01-10-1978,b8e60047fef12f4bf943a9bd53d4e8d2,38.708993,-94.620831,0
2064,22-06-2020 00:23,3.54E+15,grocery_pos,201474,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",19-10-1977,e3d9388b295dc343338c7c8308fe5954,36.502494,-81.683648,0
2065,22-06-2020 00:24,4.61E+15,shopping_net,601470,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,08-07-1989,0ace2884b7ebaf8b55159f24c5c59437,42.071634,-79.283907,0
2066,22-06-2020 00:25,3.77E+14,gas_transport,808650,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14-02-1966,36ccfb59fa7c1bb993261bb4dd5cbc83,40.045941,-78.139764,0
2067,22-06-2020 00:25,4.80E+15,misc_pos,755190,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),02-04-2028,5e487843262d06301b834f1bf1d90936,42.54643,-97.00985,1
2068,22-06-2020 00:25,3.02E+13,grocery_pos,361998,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,02-01-1976,674997c19d8961614e58db117f4abc54,29.776212,-97.765839,0
2069,22-06-2020 00:27,3.03E+13,gas_transport,943902,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,03-09-1961,29cc64ff830427cf67e5e85952b59de8,36.811578,-87.112117,0
2070,22-06-2020 00:28,3.74E+14,gas_transport,215640,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,03-04-1942,9d9d88880fa677ebbea913b5f27fb4da,45.521598,-119.843819,0
2071,22-06-2020 00:29,3.55E+15,misc_net,473661,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,09-10-1976,67a93a8de98219a3efa811c0dc437636,45.08194,-73.750262,1
2072,22-06-2020 00:30,2.13E+14,entertainment,314100,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",24-06-1968,7f4378e07ee540b97bf51786086603d2,43.446351,-76.739011,0
2073,22-06-2020 00:30,3.43E+14,entertainment,755190,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,13-08-1962,ee5c7d0d84ecf3b603e13cc3571fc9d7,35.16777,-77.827765,0
2074,22-06-2020 00:31,2.30E+15,gas_transport,225000,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,01-09-1999,91a5148b1f0c4c24c1e9bda07ff72e5b,41.483531,-73.520897,0
2075,22-06-2020 00:31,3.59E+15,food_dining,463284,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,29-06-1935,265ef791f8fddbbc3eff2124c3b9e560,45.000289,-93.132784,0
2076,22-06-2020 00:31,3.50E+15,entertainment,724500,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",30-11-1948,9260e33726ee00fca30495c8c010ee1e,30.570345,-95.502377,0
2077,22-06-2020 00:31,4.56E+18,grocery_net,312840,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,18-10-1972,ee909bb2c9cbfdc9d3cbf9b68e91aa28,39.650264,-123.390242,1
2078,22-06-2020 00:32,4.33E+15,grocery_pos,284400,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,06-05-1981,415c1049e259b6747426b3de1fb6eaf2,42.242654,-87.599956,0
2079,22-06-2020 00:32,6.01E+15,shopping_pos,967428,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",30-06-1965,b6a6e3326a42f46442d9257fa48bc7cf,40.518228,-74.892411,0
2080,22-06-2020 00:33,4.86E+12,grocery_pos,180000,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,15-09-1956,130ed9f5861c887e07dd65eda13a694c,41.927899,-77.611006,0
2081,22-06-2020 00:33,3.77E+14,misc_net,755190,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14-02-1966,ce08e2f7a515fcea66d9cc2dedf5f376,39.166751,-77.168948,0
2082,22-06-2020 00:33,4.27E+15,shopping_pos,450000,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",05-01-1954,82a66070b4f26868138523dbc36b00e7,34.538354,-91.572353,1
2083,22-06-2020 00:36,3.59E+15,grocery_pos,1006920,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",20-12-1975,22d466cdd1d861264f2667da70cbd3de,34.909676,-92.574786,0
2084,22-06-2020 00:36,1.80E+14,grocery_pos,610335,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",28-02-1989,b55af12a371e061d968cdafd5135f721,27.533176,-82.554025,0
2085,22-06-2020 00:37,4.66E+15,shopping_net,332473.5,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,07-09-1948,48a9eb70e72bb3e443cdc138abc6c889,29.970247,-84.076774,0
2086,22-06-2020 00:37,1.80E+14,gas_transport,609183,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22-09-1972,13ddbc8c6d37c28595ccb983e9ac8233,33.482737,-116.923021,1
2087,22-06-2020 00:37,4.98E+12,gas_transport,360000,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,03-04-1946,8f1eaab20e22499ae4bc3ac33a2df0bb,39.099347,-80.566364,0
2088,22-06-2020 00:39,4.13E+15,entertainment,450000,Lawrence,Ellis,M,1471 Alicia Flat Apt. 993,Springfield Gardens,NY,11413,40.6645,-73.7559,38912,Production manager,07-11-1961,66ff55d7989c4fef8d69f0b8e8c64d88,40.118696,-74.441971,0
2089,22-06-2020 00:40,3.73E+14,grocery_pos,225000,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-1985,9e9a93b760ce5f745e6d17c61e46d56c,43.782725,-83.834096,0
2090,22-06-2020 00:41,4.43E+15,gas_transport,675000,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,30-06-1943,336c2b369fe5365f943b0c3aeb397d82,46.057708,-116.887506,1
2091,22-06-2020 00:41,1.80E+14,grocery_net,254700,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",05-01-1972,214d68dd6ed09c4263c982d46554beed,30.089755,-88.852986,0
2092,22-06-2020 00:41,3.57E+15,grocery_net,550980,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,21-01-1973,d91415cdf4d374372e510e397a45f8af,31.024993,-106.787964,0
2093,22-06-2020 00:42,3.74E+14,grocery_pos,258709.5,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",20-07-1970,b62b74b9be7ce91841143f8ac7476643,39.132224,-77.579934,0
